id;level_0;level_1;level_2;level_3;level_4;bezug;motiv_zielbildung;informationsaufnahme;informationsintegration;aktionsauswahl;aktionsausführung;effektkontrolle;utterance;utterance_english;tp;absatz;need_type;recipe_no;step_no;step_component_no;recipe_id;step_component_text;step_text;task_level_0;task_level_1;seq;norm_seq;next_norm_seq;previous_need;penultimate_need
2239;Preparation;Preparation Steps;Preparation Step - Implicit Reassurance;;;aktivitaet;fertig;fertig;in;in;offen;offen;Ich glaub man muss in einer Schüssel Was äh Bulgur einfüllen und dann draufgießen das heiße Wasser .;I think you have to fill in a bowl of what uh bulgur and then pour on the hot water.;40;69;competence;1;3;1;21;Couscous oder Bulgur mit der doppelten Menge heißem Wasser in einer separaten Schüssel vermengen;Couscous oder Bulgur mit der doppelten Menge heißem Wasser in einer separaten Schüssel vermengen und quellen lassen.;Couscous mit Wasser mischen;Couscous zubereiten;37;0,411111111;0,42222222;Preparation;Recipe
722;Amount;Amount of Ingredients;;;;aktivitaet;fertig;fertig;in;in;offen;offen;Da haben wir jetzt gesagt eine halbe Tasse nehmen wir gell ? Wegen der Menge;Since we have now said half a cup we take right? Because of the quantity;40;71;fact;1;3;1;21;Couscous oder Bulgur mit der doppelten Menge heißem Wasser in einer separaten Schüssel vermengen;Couscous oder Bulgur mit der doppelten Menge heißem Wasser in einer separaten Schüssel vermengen und quellen lassen.;Couscous mit Wasser mischen;Couscous zubereiten;38;0,422222222;0,43333333;Preparation;Preparation
813;Amount;Amount of Ingredients;Amount of Ingredient Reassurance explicit;;;aktivitaet;fertig;fertig;in;in;offen;offen;Da haben wir jetzt gesagt eine halbe Tasse nehmen wir gell ? Wegen der Menge;So we said we'll take half a cup, right? Because of the quantity;40;71;fact;1;3;1;21;Couscous oder Bulgur mit der doppelten Menge heißem Wasser in einer separaten Schüssel vermengen;Couscous oder Bulgur mit der doppelten Menge heißem Wasser in einer separaten Schüssel vermengen und quellen lassen.;Couscous mit Wasser mischen;Couscous zubereiten;39;0,433333333;0,44444444;Amount;Preparation
723;Amount;Amount of Ingredients;;;;aktivitaet;fertig;in;offen;offen;offen;offen;Wie viel haben wir jetzt gehabt ?;How much did we have now ?;40;73;fact;1;3;1;21;Couscous oder Bulgur mit der doppelten Menge heißem Wasser in einer separaten Schüssel vermengen;Couscous oder Bulgur mit der doppelten Menge heißem Wasser in einer separaten Schüssel vermengen und quellen lassen.;Couscous mit Wasser mischen;Couscous zubereiten;40;0,444444444;0,45555556;Amount;Amount
724;Amount;Amount of Ingredients;;;;aktivitaet;fertig;in;offen;offen;offen;offen;Für Eine halbe Tasse ? Eine Tasse dann . Wasser .;For half a cup ? One cup then. Water.;40;73;fact;1;3;1;21;Couscous oder Bulgur mit der doppelten Menge heißem Wasser in einer separaten Schüssel vermengen;Couscous oder Bulgur mit der doppelten Menge heißem Wasser in einer separaten Schüssel vermengen und quellen lassen.;Couscous mit Wasser mischen;Couscous zubereiten;41;0,455555556;0,46666667;Amount;Amount
814;Amount;Amount of Ingredients;Amount of Ingredient Reassurance explicit;;;aktivitaet;fertig;in;offen;offen;offen;offen;Für Eine halbe Tasse ? Eine Tasse dann . Wasser .;For half a cup? One cup then . Water .;40;73;fact;1;3;1;21;Couscous oder Bulgur mit der doppelten Menge heißem Wasser in einer separaten Schüssel vermengen;Couscous oder Bulgur mit der doppelten Menge heißem Wasser in einer separaten Schüssel vermengen und quellen lassen.;Couscous mit Wasser mischen;Couscous zubereiten;42;0,466666667;0,47777778;Amount;Amount
2089;Preparation;Preparation Steps;Preparation Step - Explicit Reassurance;;;aktivitaet;fertig;fertig;in;in;offen;offen;Und jetzt ein bisschen verrühren wahrscheinlich ?;And now stir a little probably ?;40;75;competence;1;3;1;21;Couscous oder Bulgur mit der doppelten Menge heißem Wasser in einer separaten Schüssel vermengen;Couscous oder Bulgur mit der doppelten Menge heißem Wasser in einer separaten Schüssel vermengen und quellen lassen.;Couscous mit Wasser mischen;Couscous zubereiten;43;0,477777778;0,48888889;Amount;Amount
2240;Preparation;Preparation Steps;Preparation Step - Implicit Reassurance;;;aktivitaet;fertig;fertig;in;in;offen;offen;Und dann quellen lassen einfach .;And then just let it swell .;40;77;competence;1;3;2;21;Couscous quellen lassen;Couscous oder Bulgur mit der doppelten Menge heißem Wasser in einer separaten Schüssel vermengen und quellen lassen.;Couscous quellen lassen;Couscous zubereiten;44;0,488888889;0,5;Preparation;Amount
2090;Preparation;Preparation Steps;Preparation Step - Explicit Reassurance;;;aktivitaet;fertig;fertig;in;in;offen;offen;Muss man den Bulgur dann nochmal durchrühren ? Wenn man ihn Also auflockern sozusagen ?;Do you have to stir the bulgur again ? So when you loosen it up, so to speak ?;40;81;competence;1;3;0;21;;Couscous oder Bulgur mit der doppelten Menge heißem Wasser in einer separaten Schüssel vermengen und quellen lassen.;;Couscous zubereiten;45;0,5;0,51111111;Preparation;Preparation
2306;Preparation;Preparation of Ingredient;;;;aktivitaet;fertig;fertig;in;in;offen;offen;Muss man den Bulgur dann nochmal durchrühren ? Wenn man ihn Also auflockern sozusagen ?;Do you have to stir the bulgur again ? If one loosens it up so to speak ?;40;81;competence;1;3;0;21;;Couscous oder Bulgur mit der doppelten Menge heißem Wasser in einer separaten Schüssel vermengen und quellen lassen.;;Couscous zubereiten;46;0,511111111;0,52222222;Preparation;Preparation
2091;Preparation;Preparation Steps;Preparation Step - Explicit Reassurance;;;aktivitaet;fertig;fertig;in;in;offen;offen;Mit einer Gabel gell ?;With a fork, right ?;40;83;competence;1;3;0;21;;Couscous oder Bulgur mit der doppelten Menge heißem Wasser in einer separaten Schüssel vermengen und quellen lassen.;;Couscous zubereiten;47;0,522222222;0,53333333;Preparation;Preparation
2092;Preparation;Preparation Steps;Preparation Step - Explicit Reassurance;;;aktivitaet;fertig;fertig;in;offen;offen;offen;Muss ich es ganz aufschneiden . Oder;Do I have to cut it up completely . Or;40;85;competence;1;2;1;21;Zucchini klein schneiden;Zucchini klein schneiden, Tomaten halbieren, Paprika in kleine Würfel schneiden.;Zucchini schneiden;Gemüse vorbereiten;48;0,533333333;0,54444444;Preparation;Preparation
725;Amount;Amount of Ingredients;;;;aktivitaet;fertig;fertig;fertig;in;offen;offen;Eine ganze .;A whole one .;40;89;fact;1;2;1;21;Zucchini klein schneiden;Zucchini klein schneiden, Tomaten halbieren, Paprika in kleine Würfel schneiden.;Zucchini schneiden;Gemüse vorbereiten;49;0,544444444;0,55555556;Preparation;Preparation
882;Amount;Amount of Ingredients;Amount of Ingredient Reassurance implicit;;;aktivitaet;fertig;fertig;fertig;in;offen;offen;Eine ganze .;A whole one.;40;89;fact;1;2;1;21;Zucchini klein schneiden;Zucchini klein schneiden, Tomaten halbieren, Paprika in kleine Würfel schneiden.;Zucchini schneiden;Gemüse vorbereiten;50;0,555555556;0,56666667;Amount;Preparation
1477;Ingredient;Ingredient - Texture,Appearance;Ingredient Appearance;Ingredient Shape;;aktivitaet;fertig;fertig;fertig;fertig;fertig;in;Ok Als nächstes die Schote Die schneide ich nicht ganz so fein Da mach ich so Viertel;Ok Next the pod I don't cut it quite so fine I make quarters like that;40;91;fact;1;2;3;21;Paprika in kleine Würfel schneiden;Zucchini klein schneiden, Tomaten halbieren, Paprika in kleine Würfel schneiden.;Paprika schneiden;Gemüse vorbereiten;51;0,566666667;0,57777778;Amount;Amount
1565;Ingredient;Ingredient - Texture,Appearance;Reassurance explicit;;;aktivitaet;fertig;fertig;fertig;fertig;fertig;in;Ok Als nächstes die Schote Die schneide ich nicht ganz so fein Da mach ich so Viertel;Ok Next the pod I don't cut it quite so fine I make quarters like that;40;91;fact;1;2;3;21;Paprika in kleine Würfel schneiden;Zucchini klein schneiden, Tomaten halbieren, Paprika in kleine Würfel schneiden.;Paprika schneiden;Gemüse vorbereiten;52;0,577777778;0,58888889;Ingredient;Amount
1478;Ingredient;Ingredient - Texture,Appearance;Ingredient Appearance;Ingredient Shape;;aktivitaet;fertig;fertig;fertig;in;offen;offen;Keine Würfel .;No dice .;40;93;fact;1;2;3;21;Paprika in kleine Würfel schneiden;Zucchini klein schneiden, Tomaten halbieren, Paprika in kleine Würfel schneiden.;Paprika schneiden;Gemüse vorbereiten;53;0,588888889;0,6;Ingredient;Ingredient
1531;Ingredient;Ingredient - Texture,Appearance;Reassurance implicit;;;aktivitaet;fertig;fertig;fertig;in;offen;offen;Keine Würfel .;No dice .;40;93;fact;1;2;3;21;Paprika in kleine Würfel schneiden;Zucchini klein schneiden, Tomaten halbieren, Paprika in kleine Würfel schneiden.;Paprika schneiden;Gemüse vorbereiten;54;0,6;0,61111111;Ingredient;Ingredient
1479;Ingredient;Ingredient - Texture,Appearance;Ingredient Appearance;Ingredient Shape;;aktivitaet;fertig;fertig;fertig;in;offen;offen;Ja aber jetzt hab ich das Zucchini heißt es in Scheiben schneiden ?;Yes, but now I have the zucchini is it called slicing ?;40;95;fact;1;2;1;21;Zucchini klein schneiden;Zucchini klein schneiden, Tomaten halbieren, Paprika in kleine Würfel schneiden.;Zucchini schneiden;Gemüse vorbereiten;55;0,611111111;0,62222222;Ingredient;Ingredient
1566;Ingredient;Ingredient - Texture,Appearance;Reassurance explicit;;;aktivitaet;fertig;fertig;fertig;in;offen;offen;Ja aber jetzt hab ich das Zucchini heißt es in Scheiben schneiden ?;Yes, but now I have the zucchini is it called slicing ?;40;95;fact;1;2;1;21;Zucchini klein schneiden;Zucchini klein schneiden, Tomaten halbieren, Paprika in kleine Würfel schneiden.;Zucchini schneiden;Gemüse vorbereiten;56;0,622222222;0,63333333;Ingredient;Ingredient
2241;Preparation;Preparation Steps;Preparation Step - Implicit Reassurance;;;aktivitaet;fertig;fertig;fertig;in;offen;offen;Ja eben dann muss ich alles klein schneiden weil sonst passt es in der Garzeit nicht zusammen .;Yes, then I have to cut everything into small pieces, otherwise it won't fit in the cooking time.;40;97;competence;1;2;0;21;;Zucchini klein schneiden, Tomaten halbieren, Paprika in kleine Würfel schneiden.;;Gemüse vorbereiten;57;0,633333333;0,64444444;Ingredient;Ingredient
1018;Ingredient;Ingredients in Recipe;Ingredients during process;Remaining Ingredients to process;;aktivitaet;fertig;fertig;fertig;in;offen;offen;Was haben wir jetzt noch gesagt ? Zwiebel Zucchini Paprika .;What else did we say now? Onion, zucchini, peppers.;40;103;fact;1;2;2;21;Tomaten halbieren;Zucchini klein schneiden, Tomaten halbieren, Paprika in kleine Würfel schneiden.;Tomaten schneiden;Gemüse vorbereiten;58;0,644444444;0,65555556;Preparation;Ingredient
1480;Ingredient;Ingredient - Texture,Appearance;Ingredient Appearance;Ingredient Shape;;aktivitaet;fertig;fertig;fertig;in;offen;offen;Tomaten halbieren ?;Cut the tomatoes in half ?;40;105;fact;1;2;2;21;Tomaten halbieren;Zucchini klein schneiden, Tomaten halbieren, Paprika in kleine Würfel schneiden.;Tomaten schneiden;Gemüse vorbereiten;59;0,655555556;0,66666667;Ingredient;Preparation
1567;Ingredient;Ingredient - Texture,Appearance;Reassurance explicit;;;aktivitaet;fertig;fertig;fertig;in;offen;offen;Tomaten halbieren ?;Cut the tomatoes in half?;40;105;fact;1;2;2;21;Tomaten halbieren;Zucchini klein schneiden, Tomaten halbieren, Paprika in kleine Würfel schneiden.;Tomaten schneiden;Gemüse vorbereiten;60;0,666666667;0,67777778;Ingredient;Ingredient
1651;Preparation;Preparation Steps;Repeat Preparation Steps;;;aktivitaet;fertig;in;offen;offen;offen;offen;Schreiben die in der Pfanne das ganze Gemüse außer Zwiebel gleich zugeben ?;Do they write in the pan all the vegetables except onion immediately add ?;40;105;competence;1;4;0;21;;Die Zucchini in die Pfanne geben und 5-10 Minuten braten. Danach Paprika und Tomaten hinzugeben und kurz mit braten.;;Gemüse anbraten;61;0,677777778;0,68888889;Ingredient;Ingredient
2814;Miscellaneous;Question regarding experiment;;;;aktivitaet;fertig;fertig;fertig;in;offen;offen;Weil ich muss mich ja schon nach dem richten gell ? Wie er es sagt .;Because I have to follow it, right? As he says.;40;107;fact;1;0;0;21;;;;;62;0,688888889;0,7;Preparation;Ingredient
2093;Preparation;Preparation Steps;Preparation Step - Explicit Reassurance;;;aktivitaet;fertig;fertig;fertig;in;offen;offen;So . Dann tu ich mal Tomaten schneiden . Ich tu mal den Couscous nochmal verrühren Ist das richtig ? äh diesen;So I'll cut the tomatoes. I'll mix the couscous again Is that right ? äh these;40;109;competence;1;2,3;(2),(0);21;Tomaten halbieren;Zucchini klein schneiden, Tomaten halbieren, Paprika in kleine Würfel schneiden. Couscous oder Bulgur mit der doppelten Menge heißem Wasser in einer separaten Schüssel vermengen und quellen lassen;Tomaten schneiden;Gemüse vorbereiten, Couscous zubereiten;63;0,7;0,71111111;Miscellaneous;Preparation
1428;Ingredient;Ingredient addition point in time;Ingredient addition point in time - explicit;;;aktivitaet;fertig;fertig;fertig;in;offen;offen;Aber Gewürz kommt jetzt noch keins ran . Erst nachher jetzt dann;But I don't add any spices yet. Only later now then;40;115;fact;1;3;0;21;;Couscous oder Bulgur mit der doppelten Menge heißem Wasser in einer separaten Schüssel vermengen und quellen lassen.;;Couscous zubereiten;64;0,711111111;0,72222222;Preparation;Miscellaneous
2242;Preparation;Preparation Steps;Preparation Step - Implicit Reassurance;;;aktivitaet;fertig;fertig;fertig;in;offen;offen;Und dann wird alles gewürzt sozusagen .;And then everything will be spiced, so to speak.;40;117;competence;1;5;3;21;Würzen;Zuletzt den gequollenen Couscous,Bulgur dazugeben, mit Salz und Pfeffer abschmecken und nach Geschmack würzen.;Würzen;Pfanne mischen;65;0,722222222;0,73333333;Ingredient;Preparation
1053;Ingredient;Ingredients in Recipe;Spices in Recipe;;;aktivitaet;fertig;in;offen;offen;offen;offen;Und Was schreiben sie für Gewürze eigentlich ?;And what do you write for spices?;40;119;fact;1;5;3;21;Würzen;Zuletzt den gequollenen Couscous,Bulgur dazugeben, mit Salz und Pfeffer abschmecken und nach Geschmack würzen.;Würzen;Pfanne mischen;66;0,733333333;0,74444444;Preparation;Ingredient
1329;Ingredient;Ingredient composition;Ingredient composition - explicit;;;aktivitaet;fertig;fertig;fertig;in;offen;offen;Nach Geschmack . Mhm Das ist ein bisschen orientalisch Man könnte wahrscheinlich Curry Oder Kurkuma hätte ich da Wie sich das macht ? das macht es halt alles ein wenig gelblich . Das ist das .;According to taste . Mhm That's a bit oriental You could probably curry Or turmeric I would have there How that makes? that makes it just all a little yellowish. That's it.;40;121;fact;1;5;3;21;Würzen;Zuletzt den gequollenen Couscous,Bulgur dazugeben, mit Salz und Pfeffer abschmecken und nach Geschmack würzen.;Würzen;Pfanne mischen;67;0,744444444;0,75555556;Ingredient;Preparation
459;Amount;Ratio;Ratio implicit;;;aktivitaet;fertig;fertig;fertig;in;offen;offen;Ich glaub Tomaten das reicht im Verhältnis glaub ich schon .;I think tomatoes are enough in proportion.;40;127;fact;1;2;2;21;Tomaten halbieren;Zucchini klein schneiden, Tomaten halbieren, Paprika in kleine Würfel schneiden.;Tomaten schneiden;Gemüse vorbereiten  ;68;0,755555556;0,76666667;Ingredient;Ingredient
2094;Preparation;Preparation Steps;Preparation Step - Explicit Reassurance;;;aktivitaet;fertig;fertig;in;in;offen;offen;Also jetzt schalte ich ein gell;So now I switch on gell;40;129;competence;1;1;1;21;Olivenöl erhitzen;Olivenöl in der Pfanne erhitzen und nach Belieben 1-2 EL gehackte Zwiebeln darin anbraten.;Öl erhitzen;Zwiebeln zubereiten;69;0,766666667;0,77777778;Amount;Ingredient
97;Knowledge;Knowledge Ingredient;;;;plan;fertig;in;offen;offen;offen;offen;Italienisch ist eigentlich nicht oder ?;It's not Italian, is it?;40;131;fact;1;0;0;21;;;;;70;0,777777778;0,78888889;Preparation;Amount
1849;Preparation;Preparation Steps;Next Preparation Step;;;aktivitaet;fertig;fertig;in;in;offen;offen;Also Olivenöl hab ich in die Pfanne gell ?;So I put olive oil in the pan, right?;40;133;competence;1;1;1;21;Olivenöl erhitzen;Olivenöl in der Pfanne erhitzen und nach Belieben 1-2 EL gehackte Zwiebeln darin anbraten.;Öl erhitzen;Zwiebeln zubereiten;71;0,788888889;0,8;Knowledge;Preparation
2095;Preparation;Preparation Steps;Preparation Step - Explicit Reassurance;;;aktivitaet;fertig;fertig;in;offen;offen;offen;Und dann Aber Zwiebeln hat es schon geheißen gell ?;And then onions it has already said right?;40;135;competence;1;1;3;21;1-2 EL gehackte Zwiebeln anbraten;Olivenöl in der Pfanne erhitzen und nach Belieben 1-2 EL gehackte Zwiebeln darin anbraten.;Zwiebeln anbraten;Zwiebeln zubereiten;72;0,8;0,81111111;Preparation;Knowledge
1429;Ingredient;Ingredient addition point in time;Ingredient addition point in time - explicit;;;aktivitaet;fertig;fertig;in;offen;offen;offen;Dann kommt die Zwiebel gell ?;Then comes the onion, right?;40;139;fact;1;1;3;21;1-2 EL gehackte Zwiebeln anbraten;Olivenöl in der Pfanne erhitzen und nach Belieben 1-2 EL gehackte Zwiebeln darin anbraten.;Zwiebeln anbraten;Zwiebeln zubereiten;73;0,811111111;0,82222222;Preparation;Preparation
2096;Preparation;Preparation Steps;Preparation Step - Explicit Reassurance;;;aktivitaet;fertig;fertig;in;offen;offen;offen;Dann kommt die Zwiebel gell ?;Then comes the onion, right?;40;139;competence;1;1;3;21;1-2 EL gehackte Zwiebeln anbraten;Olivenöl in der Pfanne erhitzen und nach Belieben 1-2 EL gehackte Zwiebeln darin anbraten.;Zwiebeln anbraten;Zwiebeln zubereiten;74;0,822222222;0,83333333;Ingredient;Preparation
1481;Ingredient;Ingredient - Texture,Appearance;Ingredient Appearance;Ingredient Shape;;aktivitaet;fertig;fertig;in;in;offen;offen;Und dann würfeln .;And then dice.;40;145;fact;1;2;0;21;;Zucchini klein schneiden, Tomaten halbieren, Paprika in kleine Würfel schneiden.;;Gemüse vorbereiten;75;0,833333333;0,84444444;Preparation;Ingredient
1532;Ingredient;Ingredient - Texture,Appearance;Reassurance implicit;;;aktivitaet;fertig;fertig;in;in;offen;offen;Und dann würfeln .;And then dice .;40;145;fact;1;2;0;21;;Zucchini klein schneiden, Tomaten halbieren, Paprika in kleine Würfel schneiden.;;Gemüse vorbereiten;76;0,844444444;0,85555556;Ingredient;Preparation
2243;Preparation;Preparation Steps;Preparation Step - Implicit Reassurance;;;aktivitaet;fertig;fertig;in;in;offen;offen;Ja Und dann würfeln .;Yes, and then dice.;40;145;competence;1;2;0;21;;Zucchini klein schneiden, Tomaten halbieren, Paprika in kleine Würfel schneiden.;;Gemüse vorbereiten;77;0,855555556;0,86666667;Ingredient;Ingredient
146;Time;Roasting Time;Roasting time implicit;;;kein_bezug;kein_bezug;kein_bezug;kein_bezug;kein_bezug;kein_bezug;kein_bezug;Zehn Minuten ungefähr;Ten minutes approximately.;40;147;fact;1;4;1;21;Zucchini 5-10 Minuten braten;Die Zucchini in die Pfanne geben und 5-10 Minuten braten. Danach Paprika und Tomaten hinzugeben und kurz mit braten.;Zucchini braten;Gemüse anbraten;78;0,866666667;0,87777778;Preparation;Ingredient
447;Amount;Ratio;Reassurance explicit;;;aktivitaet;fertig;fertig;in;offen;offen;offen;Also doppelt so viel Zwiebeln wie Mozzarella ?;So twice as much onion as mozzarella ?;40;149;fact;0;0;0;0;;;;;79;0,877777778;0,88888889;Time;Preparation
453;Amount;Ratio;Ratio explicit;;;aktivitaet;fertig;fertig;in;offen;offen;offen;Also doppelt so viel Zwiebeln wie Mozzarella ?;So twice as much onions as mozzarella?;40;149;fact;0;0;0;0;;;;;80;0,888888889;0,9;Amount;Time
2274;Preparation;Preparation Order;;;;aktivitaet;fertig;fertig;in;offen;offen;offen;Ah nein erst den Couscous da müssen jetzt noch Tomaten rein . Oder sind Tomaten die ganz letzten ?;Ah no, first the couscous, now we have to add tomatoes. Or are tomatoes the very last ?;40;151;competence;1;4;2;21;Paprika und Tomaten kurz mitbraten;Die Zucchini in die Pfanne geben und 5-10 Minuten braten. Danach Paprika und Tomaten hinzugeben und kurz mit braten.;Paprika und Tomaten braten;Gemüse anbraten;81;0,9;0,91111111;Amount;Amount
1170;Ingredient;Ingredients in Recipe;Ingredient Existence in Recipe;Ingredient Existence in Recipe - explicit;;aktivitaet;fertig;in;offen;offen;offen;offen;Paprika;Peppers;40;153;fact;1;4;2;21;Paprika und Tomaten kurz mitbraten;Die Zucchini in die Pfanne geben und 5-10 Minuten braten. Danach Paprika und Tomaten hinzugeben und kurz mit braten.;Paprika und Tomaten braten;Gemüse anbraten;82;0,911111111;0,92222222;Preparation;Amount
1223;Ingredient;Ingredients in Recipe;Reassurance explicit;;;aktivitaet;fertig;in;offen;offen;offen;offen;Paprika;Peppers;40;153;fact;1;4;2;21;Paprika und Tomaten kurz mitbraten;Die Zucchini in die Pfanne geben und 5-10 Minuten braten. Danach Paprika und Tomaten hinzugeben und kurz mit braten.;Paprika und Tomaten braten;Gemüse anbraten;83;0,922222222;0,93333333;Ingredient;Preparation
2244;Preparation;Preparation Steps;Preparation Step - Implicit Reassurance;;;aktivitaet;fertig;fertig;fertig;in;offen;offen;Mhm Tomaten . Also wir tun jetzt Tomaten noch dazu .;Mhm tomatoes . So now we add tomatoes.;40;155;competence;1;4;2;21;Paprika und Tomaten kurz mitbraten;Die Zucchini in die Pfanne geben und 5-10 Minuten braten. Danach Paprika und Tomaten hinzugeben und kurz mit braten.;Paprika und Tomaten braten;Gemüse anbraten;84;0,933333333;0,94444444;Ingredient;Ingredient
2097;Preparation;Preparation Steps;Preparation Step - Explicit Reassurance;;;aktivitaet;fertig;fertig;fertig;in;offen;offen;Soll ich aber trotzdem salzen ? pfeffern ?;Should I salt anyway ? pepper ?;40;157;competence;1;4;0;21;;Die Zucchini in die Pfanne geben und 5-10 Minuten braten. Danach Paprika und Tomaten hinzugeben und kurz mit braten.;;Gemüse anbraten;85;0,944444444;0,95555556;Preparation;Ingredient
1067;Ingredient;Ingredients in Recipe;Ingredients in Recipe - implicit;;;plan;fertig;fertig;in;offen;offen;offen;Gell aber Zucker heißt es da gar nicht . In dem Fall .;Gell but sugar is not called there at all. In that case.;40;159;fact;1;4;0;21;;Die Zucchini in die Pfanne geben und 5-10 Minuten braten. Danach Paprika und Tomaten hinzugeben und kurz mit braten.;;Gemüse anbraten;86;0,955555556;0,96666667;Preparation;Preparation
1330;Ingredient;Ingredient composition;Ingredient composition - explicit;;;aktivitaet;in;offen;offen;offen;offen;offen;Meinst kann man es noch essen danach ?;You mean you can eat it afterwards?;40;161;fact;1;0;0;21;;;;Couscous würzen;87;0,966666667;0,97777778;Ingredient;Preparation
1331;Ingredient;Ingredient composition;Ingredient composition - explicit;;;plan;in;offen;offen;offen;offen;offen;Ob sich das vertragt ?;Is it compatible?;40;163;fact;1;0;0;21;;;;;88;0,977777778;0,98888889;Ingredient;Ingredient
2245;Preparation;Preparation Steps;Preparation Step - Implicit Reassurance;;;plan;fertig;in;offen;offen;offen;offen;Und aufgießen oder sowas heißt es da gar nicht . Ein bisschen;And it's not called infusion or anything like that. A little bit.;40;165;competence;1;4,5;(0),(0);21;;Die Zucchini in die Pfanne geben und 5-10 Minuten braten. Danach Paprika und Tomaten hinzugeben und kurz mit braten. Zuletzt den gequollenen Couscous,Bulgur dazugeben, mit Salz und Pfeffer abschmecken und nach Geschmack würzen.;;Gemüse anbraten, Pfanne mischen;89;0,988888889;1;Ingredient;Ingredient
2333;Preparation;Preparation finished reassurance;;;;kein_bezug;kein_bezug;kein_bezug;kein_bezug;kein_bezug;kein_bezug;kein_bezug;Ok . Dann sind wir schon fertig .;Okay. Then we're done.;40;167;competence;1;0;0;21;;;;;90;1;1;Preparation;Ingredient
2751;Recipe;Recipe Retrieval;Recipe Request;Recipe Request with Ingredients;explicit;plan;in;offen;offen;offen;offen;offen;Ähm Ok Google Ich will eine Wokpfanne machen mit Aubergine Couscous Paprika und den Kartoffeln ich hab den Namen vergessen;Um Ok Google I want to make a stir fry with eggplant couscous peppers and the potatoes I forgot the name;41;1;fact;0;0;0;0;;;;;1;0,05;0,1;;
726;Amount;Amount of Ingredients;;;;plan;fertig;fertig;in;offen;offen;offen;Ähm Wie viel Couscous brauch ich für eine Person .;Um how much couscous do I need for one person .;41;5;fact;0;0;0;16;;;;;2;0,1;0,15;Recipe;
408;User Command;Change Amount;Change Amount of Ingredient;;;plan;fertig;in;offen;offen;offen;in;Gut . Dann nehmen wir 40 würd ich sagen;Good . Then we take 40 I would say;41;7;coop;0;0;0;16;;;;;3;0,15;0,2;Amount;Recipe
2575;Cooking technique;Cooking technique - Ingredient;;;;plan;fertig;fertig;in;offen;in;offen;Wie muss ich Couscous zubereiten;How do I prepare the couscous?;41;7;competence;1;1;0;16;;Für Couscous Wasser zum Kochen bringen und vom Herd nehmen. Couscous in einen Topf geben, mit dem Wasser übergießen und 5-10 Minuten quellen lassen. Danach mit einer Gabel durchlockern und nach Belieben würzen. Verwenden Sie zum Würzen z.B. auch einmal Safran, dann erhalten Sie eine wunderschöne Farbe.;Couscous zubereiten;Couscous zubereiten;4;0,2;0,25;User Command;Amount
727;Amount;Amount of Ingredients;;;;aktivitaet;fertig;fertig;in;offen;offen;offen;Wie viel Wasser muss ich nehmen .;How much water do I need?;41;9;fact;1;1;1;16;Wasser zum Kochen bringen;Für Couscous Wasser zum Kochen bringen und vom Herd nehmen. Couscous in einen Topf geben, mit dem Wasser übergießen und 5-10 Minuten quellen lassen. Danach mit einer Gabel durchlockern und nach Belieben würzen. Verwenden Sie zum Würzen z.B. auch einmal Safran, dann erhalten Sie eine wunderschöne Farbe.;Wasser kochen;Couscous zubereiten;5;0,25;0,3;Cooking technique;User Command
372;User Command;Recipe Selection;Recipe selection - explicit;;;plan;fertig;fertig;fertig;in;offen;offen;Dann nehm ich Couscous mit Aubergine das passt schon .;Then I take couscous with eggplant that fits.;41;13;coop;0;0;0;0;;;;;6;0,3;0,35;Amount;Cooking technique
2307;Preparation;Preparation of Ingredient;;;;plan;fertig;fertig;in;offen;offen;offen;Wie muss ich für das Rezept die Auberginen zubereiten;How do I prepare the eggplant for the recipe?;41;17;competence;2;0;0;17;;;;;7;0,35;0,4;User Command;Amount
2455;Cooking technique;Cooking technique - Reassurance;Cooking technique - Reassurance explicit;;;aktivitaet;fertig;fertig;in;offen;in;offen;Also . Beim Couscous war das sobald er kocht rein Also das Wasser runternehmen und dann übergießen und sieben Minuten ziehen lassen oder ?;So . With the couscous was that as soon as it boils purely So the water runternehmen and then pour over and seven minutes pull let or ?;41;27;competence;1;1;2,3,4,5;16;Wasser vom Herd nehmen, Couscous in einen Topf geben, Couscous mit dem Wasser übergießen, 5-10 Minuten quellen lassen;Für Couscous Wasser zum Kochen bringen und vom Herd nehmen. Couscous in einen Topf geben, mit dem Wasser übergießen und 5-10 Minuten quellen lassen. Danach mit einer Gabel durchlockern und nach Belieben würzen. Verwenden Sie zum Würzen z.B. auch einmal Safran, dann erhalten Sie eine wunderschöne Farbe.;Wasser vom Herd nehmen, Couscous in Topf geben, Couscous mit Wasser übergießen, Couscous quellen lassen;Couscous zubereiten;8;0,4;0,45;Preparation;User Command
728;Amount;Amount of Ingredients;;;;plan;fertig;fertig;in;offen;offen;offen;So . Wie viel Aubergine sollte ich nehmen für eine Person .;So . how much eggplant should I take for one person .;41;29;fact;2;1;0;17;;Die Auberginen waschen und längs halbieren. DIe Schnittflächen kräftig salzen und ca. 30 Minuten ziehen lassen. Danach mit Küchenpapier trocken tupfen.;;Auberginen vorbereiten;9;0,45;0,5;Cooking technique;Preparation
