id;level_1;level_2;level_3;level_4;level_5;bezug;motiv_zielbildung;informationsaufnahme;informationsintegration;aktionsauswahl;aktionsausführung;effektkontrolle;utterance;tp;absatz;level_0;recipe_no;step_no;step_component_no;recipe_id;step_component_text;step_text;task_level_0;task_level_1;seq;norm_seq;next_norm_seq;previous_need;penultimate_need
868;Amount;Amount of Ingredients;Amount of Ingredient Reassurance implicit;;;aktivitaet;fertig;fertig;fertig;in;offen;offen;. Ok . Alexa Wie putze ich eine Aubergine . Ja . Ähm müssen die Scheiben angebraten werden für den Auflauf ? in Scheiben schneiden . in Scheiben schneiden . Ok . Kartoffeln schälen und in Scheiben schneiden . Alexa muss der Ofen vorgeheizt werden . Umluft oder Ober und Unterhitze . Gut . Kartoffeln in Scheiben ? Gut . Kartoffeln in Scheiben ? Ähm ok Erster Schritt abgeschlossen was ist der zweite Schritt ? Ok ? Mit Butter . Zuerst die Zwiebeln oder die Kartoffeln . Zuerst die Zwiebeln oder die Kartoffeln . Zwei Stück . Zwei Stück . Ähm Was ist der dritte Schritt ? Äh Wie viel Brühe ? Ok . 125 Milliliter . Alexa wie lange die äh Zwiebeln anbraten ? Ok . Mittlere Hitze ? Anschließend die Kartoffeln . Äh bitte den nächsten Schritt vorlesen . Und wie lange die Aubergine gebraten werden muss steht da nicht . Der nächste Schritt dann ? Nach dem ? Wie viele Eier ? Wie viel äh Crème fraîche und Sauerrahm ? Für zwei Personen ? Also zwei Eier;35;71;fact;1;4;1;28.0;Eier mit der Crème fraîche, Sahne und dem Senf verquirlen;Die Eier mit der Crème fraîche, Sahne und dem Senf verquirlen, salzen und pfeffern und über den Auflauf gießen.;Eier, Crème fraîche, Sahne und Senf verquirlen;Soße zubereiten;36;0.75;0.76923077;Amount;Amount
869;Amount;Amount of Ingredients;Amount of Ingredient Reassurance implicit;;;aktivitaet;fertig;fertig;fertig;in;offen;offen;putze ich eine Aubergine . Ja . Ähm müssen die Scheiben angebraten werden für den Auflauf ? in Scheiben schneiden . in Scheiben schneiden . Ok . Kartoffeln schälen und in Scheiben schneiden . Alexa muss der Ofen vorgeheizt werden . Umluft oder Ober und Unterhitze . Gut . Kartoffeln in Scheiben ? Gut . Kartoffeln in Scheiben ? Ähm ok Erster Schritt abgeschlossen was ist der zweite Schritt ? Ok ? Mit Butter . Zuerst die Zwiebeln oder die Kartoffeln . Zuerst die Zwiebeln oder die Kartoffeln . Zwei Stück . Zwei Stück . Ähm Was ist der dritte Schritt ? Äh Wie viel Brühe ? Ok . 125 Milliliter . Alexa wie lange die äh Zwiebeln anbraten ? Ok . Mittlere Hitze ? Anschließend die Kartoffeln . Äh bitte den nächsten Schritt vorlesen . Und wie lange die Aubergine gebraten werden muss steht da nicht . Der nächste Schritt dann ? Nach dem ? Wie viele Eier ? Wie viel äh Crème fraîche und Sauerrahm ? Für zwei Personen ? Also zwei Eier . 50 Gramm Sahne .;35;73;fact;1;4;1;28.0;Eier mit der Crème fraîche, Sahne und dem Senf verquirlen;Die Eier mit der Crème fraîche, Sahne und dem Senf verquirlen, salzen und pfeffern und über den Auflauf gießen.;Eier, Crème fraîche, Sahne und Senf verquirlen;Soße zubereiten;37;0.769230769;0.78846154;Amount;Amount
1165;Ingredient;Ingredients in Recipe;Ingredient Existence in Recipe;Ingredient Existence in Recipe - explicit;;aktivitaet;fertig;fertig;in;offen;offen;offen;Ja . Ähm müssen die Scheiben angebraten werden für den Auflauf ? in Scheiben schneiden . in Scheiben schneiden . Ok . Kartoffeln schälen und in Scheiben schneiden . Alexa muss der Ofen vorgeheizt werden . Umluft oder Ober und Unterhitze . Gut . Kartoffeln in Scheiben ? Gut . Kartoffeln in Scheiben ? Ähm ok Erster Schritt abgeschlossen was ist der zweite Schritt ? Ok ? Mit Butter . Zuerst die Zwiebeln oder die Kartoffeln . Zuerst die Zwiebeln oder die Kartoffeln . Zwei Stück . Zwei Stück . Ähm Was ist der dritte Schritt ? Äh Wie viel Brühe ? Ok . 125 Milliliter . Alexa wie lange die äh Zwiebeln anbraten ? Ok . Mittlere Hitze ? Anschließend die Kartoffeln . Äh bitte den nächsten Schritt vorlesen . Und wie lange die Aubergine gebraten werden muss steht da nicht . Der nächste Schritt dann ? Nach dem ? Wie viele Eier ? Wie viel äh Crème fraîche und Sauerrahm ? Für zwei Personen ? Also zwei Eier . 50 Gramm Sahne . Ähm Salz und Pfeffer ?;35;75;fact;1;4;2;28.0;salzen und pfeffern;Die Eier mit der Crème fraîche, Sahne und dem Senf verquirlen, salzen und pfeffern und über den Auflauf gießen.;Würzen;Soße zubereiten;38;0.788461538;0.80769231;Amount;Amount
2292;Preparation;Preparation of Ingredient;;;;aktivitaet;fertig;fertig;in;offen;offen;offen;den Auflauf ? in Scheiben schneiden . in Scheiben schneiden . Ok . Kartoffeln schälen und in Scheiben schneiden . Alexa muss der Ofen vorgeheizt werden . Umluft oder Ober und Unterhitze . Gut . Kartoffeln in Scheiben ? Gut . Kartoffeln in Scheiben ? Ähm ok Erster Schritt abgeschlossen was ist der zweite Schritt ? Ok ? Mit Butter . Zuerst die Zwiebeln oder die Kartoffeln . Zuerst die Zwiebeln oder die Kartoffeln . Zwei Stück . Zwei Stück . Ähm Was ist der dritte Schritt ? Äh Wie viel Brühe ? Ok . 125 Milliliter . Alexa wie lange die äh Zwiebeln anbraten ? Ok . Mittlere Hitze ? Anschließend die Kartoffeln . Äh bitte den nächsten Schritt vorlesen . Und wie lange die Aubergine gebraten werden muss steht da nicht . Der nächste Schritt dann ? Nach dem ? Wie viele Eier ? Wie viel äh Crème fraîche und Sauerrahm ? Für zwei Personen ? Also zwei Eier . 50 Gramm Sahne . Ähm Salz und Pfeffer ? Und beim Crème fraîche ? Und dem Ei ?;35;77;competence;1;4;1;28.0;Eier mit der Crème fraîche, Sahne und dem Senf verquirlen;Die Eier mit der Crème fraîche, Sahne und dem Senf verquirlen, salzen und pfeffern und über den Auflauf gießen.;Eier, Crème fraîche, Sahne und Senf verquirlen;Soße zubereiten;39;0.807692308;0.82692308;Ingredient;Amount
669;Amount;Amount of Ingredients;;;;aktivitaet;fertig;fertig;in;offen;offen;offen;Scheiben schneiden . in Scheiben schneiden . Ok . Kartoffeln schälen und in Scheiben schneiden . Alexa muss der Ofen vorgeheizt werden . Umluft oder Ober und Unterhitze . Gut . Kartoffeln in Scheiben ? Gut . Kartoffeln in Scheiben ? Ähm ok Erster Schritt abgeschlossen was ist der zweite Schritt ? Ok ? Mit Butter . Zuerst die Zwiebeln oder die Kartoffeln . Zuerst die Zwiebeln oder die Kartoffeln . Zwei Stück . Zwei Stück . Ähm Was ist der dritte Schritt ? Äh Wie viel Brühe ? Ok . 125 Milliliter . Alexa wie lange die äh Zwiebeln anbraten ? Ok . Mittlere Hitze ? Anschließend die Kartoffeln . Äh bitte den nächsten Schritt vorlesen . Und wie lange die Aubergine gebraten werden muss steht da nicht . Der nächste Schritt dann ? Nach dem ? Wie viele Eier ? Wie viel äh Crème fraîche und Sauerrahm ? Für zwei Personen ? Also zwei Eier . 50 Gramm Sahne . Ähm Salz und Pfeffer ? Und beim Crème fraîche ? Und dem Ei ? Wie viel Senf ?;35;79;fact;1;4;1;28.0;Eier mit der Crème fraîche, Sahne und dem Senf verquirlen;Die Eier mit der Crème fraîche, Sahne und dem Senf verquirlen, salzen und pfeffern und über den Auflauf gießen.;Eier, Crème fraîche, Sahne und Senf verquirlen;Soße zubereiten;40;0.826923077;0.84615385;Preparation;Ingredient
870;Amount;Amount of Ingredients;Amount of Ingredient Reassurance implicit;;;aktivitaet;fertig;fertig;fertig;in;offen;offen;. in Scheiben schneiden . Ok . Kartoffeln schälen und in Scheiben schneiden . Alexa muss der Ofen vorgeheizt werden . Umluft oder Ober und Unterhitze . Gut . Kartoffeln in Scheiben ? Gut . Kartoffeln in Scheiben ? Ähm ok Erster Schritt abgeschlossen was ist der zweite Schritt ? Ok ? Mit Butter . Zuerst die Zwiebeln oder die Kartoffeln . Zuerst die Zwiebeln oder die Kartoffeln . Zwei Stück . Zwei Stück . Ähm Was ist der dritte Schritt ? Äh Wie viel Brühe ? Ok . 125 Milliliter . Alexa wie lange die äh Zwiebeln anbraten ? Ok . Mittlere Hitze ? Anschließend die Kartoffeln . Äh bitte den nächsten Schritt vorlesen . Und wie lange die Aubergine gebraten werden muss steht da nicht . Der nächste Schritt dann ? Nach dem ? Wie viele Eier ? Wie viel äh Crème fraîche und Sauerrahm ? Für zwei Personen ? Also zwei Eier . 50 Gramm Sahne . Ähm Salz und Pfeffer ? Und beim Crème fraîche ? Und dem Ei ? Wie viel Senf ? Esslöffel .;35;81;fact;1;4;1;28.0;Eier mit der Crème fraîche, Sahne und dem Senf verquirlen;Die Eier mit der Crème fraîche, Sahne und dem Senf verquirlen, salzen und pfeffern und über den Auflauf gießen.;Eier, Crème fraîche, Sahne und Senf verquirlen;Soße zubereiten;41;0.846153846;0.86538462;Amount;Preparation
1646;Preparation;Preparation Steps;Repeat Preparation Steps;;;plan;fertig;in;offen;offen;offen;offen;schneiden . Alexa muss der Ofen vorgeheizt werden . Umluft oder Ober und Unterhitze . Gut . Kartoffeln in Scheiben ? Gut . Kartoffeln in Scheiben ? Ähm ok Erster Schritt abgeschlossen was ist der zweite Schritt ? Ok ? Mit Butter . Zuerst die Zwiebeln oder die Kartoffeln . Zuerst die Zwiebeln oder die Kartoffeln . Zwei Stück . Zwei Stück . Ähm Was ist der dritte Schritt ? Äh Wie viel Brühe ? Ok . 125 Milliliter . Alexa wie lange die äh Zwiebeln anbraten ? Ok . Mittlere Hitze ? Anschließend die Kartoffeln . Äh bitte den nächsten Schritt vorlesen . Und wie lange die Aubergine gebraten werden muss steht da nicht . Der nächste Schritt dann ? Nach dem ? Wie viele Eier ? Wie viel äh Crème fraîche und Sauerrahm ? Für zwei Personen ? Also zwei Eier . 50 Gramm Sahne . Ähm Salz und Pfeffer ? Und beim Crème fraîche ? Und dem Ei ? Wie viel Senf ? Esslöffel . Bitte nochmal den Schritt vorlesen mit dem in die Form geben .;35;83;competence;1;3;3;28.0;alles in eine gefettete Auflaufform geben;Aubergine zugeben, salzen, pfeffern und alles in eine gefettete Auflaufform geben und die Brühe zugießen.;Auberginen in Auflaufform;Aubergine zubereiten;42;0.865384615;0.88461538;Amount;Amount
1909;Preparation;Preparation Steps;Jump to specific preparation step;;;plan;fertig;in;offen;offen;offen;offen;und Unterhitze . Gut . Kartoffeln in Scheiben ? Gut . Kartoffeln in Scheiben ? Ähm ok Erster Schritt abgeschlossen was ist der zweite Schritt ? Ok ? Mit Butter . Zuerst die Zwiebeln oder die Kartoffeln . Zuerst die Zwiebeln oder die Kartoffeln . Zwei Stück . Zwei Stück . Ähm Was ist der dritte Schritt ? Äh Wie viel Brühe ? Ok . 125 Milliliter . Alexa wie lange die äh Zwiebeln anbraten ? Ok . Mittlere Hitze ? Anschließend die Kartoffeln . Äh bitte den nächsten Schritt vorlesen . Und wie lange die Aubergine gebraten werden muss steht da nicht . Der nächste Schritt dann ? Nach dem ? Wie viele Eier ? Wie viel äh Crème fraîche und Sauerrahm ? Für zwei Personen ? Also zwei Eier . 50 Gramm Sahne . Ähm Salz und Pfeffer ? Und beim Crème fraîche ? Und dem Ei ? Wie viel Senf ? Esslöffel . Bitte nochmal den Schritt vorlesen mit dem in die Form geben . Bitte nochmal den Schritt vorlesen mit dem in die Form geben .;35;83;competence;1;3;3;28.0;alles in eine gefettete Auflaufform geben;Aubergine zugeben, salzen, pfeffern und alles in eine gefettete Auflaufform geben und die Brühe zugießen.;Auberginen in Auflaufform;Aubergine zubereiten;43;0.884615385;0.90384615;Preparation;Amount
1819;Preparation;Preparation Steps;Next Preparation Step;;;plan,aktivitaet;fertig;in;fertig;fertig;fertig;in;? Gut . Kartoffeln in Scheiben ? Ähm ok Erster Schritt abgeschlossen was ist der zweite Schritt ? Ok ? Mit Butter . Zuerst die Zwiebeln oder die Kartoffeln . Zuerst die Zwiebeln oder die Kartoffeln . Zwei Stück . Zwei Stück . Ähm Was ist der dritte Schritt ? Äh Wie viel Brühe ? Ok . 125 Milliliter . Alexa wie lange die äh Zwiebeln anbraten ? Ok . Mittlere Hitze ? Anschließend die Kartoffeln . Äh bitte den nächsten Schritt vorlesen . Und wie lange die Aubergine gebraten werden muss steht da nicht . Der nächste Schritt dann ? Nach dem ? Wie viele Eier ? Wie viel äh Crème fraîche und Sauerrahm ? Für zwei Personen ? Also zwei Eier . 50 Gramm Sahne . Ähm Salz und Pfeffer ? Und beim Crème fraîche ? Und dem Ei ? Wie viel Senf ? Esslöffel . Bitte nochmal den Schritt vorlesen mit dem in die Form geben . Bitte nochmal den Schritt vorlesen mit dem in die Form geben . Gut Brühe ist zugegeben was als nächstes ?;35;87;competence;1;4;0;28.0;;Die Eier mit der Crème fraîche, Sahne und dem Senf verquirlen, salzen und pfeffern und über den Auflauf gießen.;;Soße zubereiten;44;0.903846154;0.92307692;Preparation;Preparation
1820;Preparation;Preparation Steps;Next Preparation Step;;;aktivitaet;fertig;in;offen;offen;offen;offen;. Kartoffeln in Scheiben ? Ähm ok Erster Schritt abgeschlossen was ist der zweite Schritt ? Ok ? Mit Butter . Zuerst die Zwiebeln oder die Kartoffeln . Zuerst die Zwiebeln oder die Kartoffeln . Zwei Stück . Zwei Stück . Ähm Was ist der dritte Schritt ? Äh Wie viel Brühe ? Ok . 125 Milliliter . Alexa wie lange die äh Zwiebeln anbraten ? Ok . Mittlere Hitze ? Anschließend die Kartoffeln . Äh bitte den nächsten Schritt vorlesen . Und wie lange die Aubergine gebraten werden muss steht da nicht . Der nächste Schritt dann ? Nach dem ? Wie viele Eier ? Wie viel äh Crème fraîche und Sauerrahm ? Für zwei Personen ? Also zwei Eier . 50 Gramm Sahne . Ähm Salz und Pfeffer ? Und beim Crème fraîche ? Und dem Ei ? Wie viel Senf ? Esslöffel . Bitte nochmal den Schritt vorlesen mit dem in die Form geben . Bitte nochmal den Schritt vorlesen mit dem in die Form geben . Gut Brühe ist zugegeben was als nächstes ? Jawohl ?;35;89;competence;1;5;0;28.0;;Den Auflauf im vorgeheizten Backofen (200°) ca. 45 Min. auf mittlerer Schiene goldbraun backen. 10 Min. vor Ende der Garzeit die Würstchen auf dem Auflauf verteilen und mitgaren.;;Auflauf backen;45;0.923076923;0.94230769;Preparation;Preparation
1166;Ingredient;Ingredients in Recipe;Ingredient Existence in Recipe;Ingredient Existence in Recipe - explicit;;aktivitaet;fertig;in;offen;offen;offen;offen;Erster Schritt abgeschlossen was ist der zweite Schritt ? Ok ? Mit Butter . Zuerst die Zwiebeln oder die Kartoffeln . Zuerst die Zwiebeln oder die Kartoffeln . Zwei Stück . Zwei Stück . Ähm Was ist der dritte Schritt ? Äh Wie viel Brühe ? Ok . 125 Milliliter . Alexa wie lange die äh Zwiebeln anbraten ? Ok . Mittlere Hitze ? Anschließend die Kartoffeln . Äh bitte den nächsten Schritt vorlesen . Und wie lange die Aubergine gebraten werden muss steht da nicht . Der nächste Schritt dann ? Nach dem ? Wie viele Eier ? Wie viel äh Crème fraîche und Sauerrahm ? Für zwei Personen ? Also zwei Eier . 50 Gramm Sahne . Ähm Salz und Pfeffer ? Und beim Crème fraîche ? Und dem Ei ? Wie viel Senf ? Esslöffel . Bitte nochmal den Schritt vorlesen mit dem in die Form geben . Bitte nochmal den Schritt vorlesen mit dem in die Form geben . Gut Brühe ist zugegeben was als nächstes ? Jawohl ? Ähm Ist in dem Rezept Käse ?;35;91;fact;1;0;0;28.0;;;;;46;0.942307692;0.96153846;Preparation;Preparation
156;Time;Roasting Time;Roasting time explicit;;;aktivitaet;fertig;fertig;in;offen;offen;offen;Schritt ? Ok ? Mit Butter . Zuerst die Zwiebeln oder die Kartoffeln . Zuerst die Zwiebeln oder die Kartoffeln . Zwei Stück . Zwei Stück . Ähm Was ist der dritte Schritt ? Äh Wie viel Brühe ? Ok . 125 Milliliter . Alexa wie lange die äh Zwiebeln anbraten ? Ok . Mittlere Hitze ? Anschließend die Kartoffeln . Äh bitte den nächsten Schritt vorlesen . Und wie lange die Aubergine gebraten werden muss steht da nicht . Der nächste Schritt dann ? Nach dem ? Wie viele Eier ? Wie viel äh Crème fraîche und Sauerrahm ? Für zwei Personen ? Also zwei Eier . 50 Gramm Sahne . Ähm Salz und Pfeffer ? Und beim Crème fraîche ? Und dem Ei ? Wie viel Senf ? Esslöffel . Bitte nochmal den Schritt vorlesen mit dem in die Form geben . Bitte nochmal den Schritt vorlesen mit dem in die Form geben . Gut Brühe ist zugegeben was als nächstes ? Jawohl ? Ähm Ist in dem Rezept Käse ? Ähm Wie lange in den Ofen ?;35;93;fact;1;5;1;28.0;Den Auflauf im vorgeheizten Backofen (200°) ca. 45 Min. auf mittlerer Schiene goldbraun backen;Den Auflauf im vorgeheizten Backofen (200°) ca. 45 Min. auf mittlerer Schiene goldbraun backen. 10 Min. vor Ende der Garzeit die Würstchen auf dem Auflauf verteilen und mitgaren.;Auflauf backen;Auflauf backen;47;0.961538462;0.98076923;Ingredient;Preparation
2659;Recipe;Recipe Retrieval;Recipe Request;;;plan;in;offen;offen;offen;offen;offen;Ok äh ich würde gerne etwas kochen und weiß nicht was Was kann ich kochen?;36;1;fact;0;0;0;0.0;;;;;1;0.015625;0.03125;;
2625;Recipe;Recipe Summary;;;;plan;fertig;in;offen;offen;offen;offen;Ok äh ich würde gerne etwas kochen und weiß nicht was Was kann ich kochen? Ähm ja. Gut Was ähm Wie geht das Rezept;36;7;fact;1;0;0;27.0;;;;;2;0.046875;0.0625;User Command;Recipe
670;Amount;Amount of Ingredients;;;;aktivitaet;fertig;fertig;in;offen;offen;offen;Ok äh ich würde gerne etwas kochen und weiß nicht was Was kann ich kochen? Ähm ja. Gut Was ähm Wie geht das Rezept. Wie viel Zwiebeln hab ich gebraucht?;36;9;fact;1;0;0;27.0;;;;;3;0.0625;0.078125;Recipe;User Command
2049;Preparation;Preparation Steps;Preparation Step - Explicit Reassurance;;;aktivitaet;fertig;fertig;in;in;offen;offen;Ok äh ich würde gerne etwas kochen und weiß nicht was Was kann ich kochen? Ähm ja. Gut Was ähm Wie geht das Rezept. Wie viel Zwiebeln hab ich gebraucht? Ok dann ähm war das in den ersten Topf kommen Zwiebel eine Zwiebel eine Knoblauchzehe ist das richtig?;36;11;competence;1;1;0;27.0;;In einem Topf das Öl erhitzen, die Kreuzkümmelsamen darin kurz anschwitzen, Zwiebeln und Chili dazugeben und so lange rösten, bis die Zwiebeln goldbraun werden. Dann den Knoblauch hinzufügen und etwa eine halbe Minute mit anschwitzen. Jetzt die Tomaten dazugeben und so lange schmoren, bis sie beginnen weich zu werden (bei bedarf etwas Wasser angießen).;;Gemüse zubereiten;4;0.078125;0.09375;Amount;Recipe
1467;Ingredient;Ingredient - Texture,Appearance;Ingredient Appearance;Ingredient Shape;;aktivitaet;fertig;fertig;in;offen;offen;offen;Ok äh ich würde gerne etwas kochen und weiß nicht was Was kann ich kochen? Ähm ja. Gut Was ähm Wie geht das Rezept. Wie viel Zwiebeln hab ich gebraucht? Ok dann ähm war das in den ersten Topf kommen Zwiebel eine Zwiebel eine Knoblauchzehe ist das richtig? Also. Steht etwas da in welcher Form die Zwiebeln vorliegen sollen;36;13;fact;1;1;3;27.0;Zwiebeln und Chili dazugeben und so lange rösten, bis die Zwiebeln goldbraun werden.;In einem Topf das Öl erhitzen, die Kreuzkümmelsamen darin kurz anschwitzen, Zwiebeln und Chili dazugeben und so lange rösten, bis die Zwiebeln goldbraun werden. Dann den Knoblauch hinzufügen und etwa eine halbe Minute mit anschwitzen. Jetzt die Tomaten dazugeben und so lange schmoren, bis sie beginnen weich zu werden (bei bedarf etwas Wasser angießen).;Zwiebeln und Chili rösten;Gemüse zubereiten;5;0.09375;0.109375;Preparation;Amount
1647;Preparation;Preparation Steps;Repeat Preparation Steps;;;plan;fertig;in;offen;offen;offen;offen;Ok äh ich würde gerne etwas kochen und weiß nicht was Was kann ich kochen? Ähm ja. Gut Was ähm Wie geht das Rezept. Wie viel Zwiebeln hab ich gebraucht? Ok dann ähm war das in den ersten Topf kommen Zwiebel eine Zwiebel eine Knoblauchzehe ist das richtig? Also. Steht etwas da in welcher Form die Zwiebeln vorliegen sollen. Könnte ich nochmal den ersten Teil bitte hören von dem Rezept?;36;15;competence;1;1;0;27.0;;In einem Topf das Öl erhitzen, die Kreuzkümmelsamen darin kurz anschwitzen, Zwiebeln und Chili dazugeben und so lange rösten, bis die Zwiebeln goldbraun werden. Dann den Knoblauch hinzufügen und etwa eine halbe Minute mit anschwitzen. Jetzt die Tomaten dazugeben und so lange schmoren, bis sie beginnen weich zu werden (bei bedarf etwas Wasser angießen).;;Gemüse zubereiten;6;0.109375;0.125;Ingredient;Preparation
2050;Preparation;Preparation Steps;Preparation Step - Explicit Reassurance;;;aktivitaet;fertig;fertig;in;in;offen;offen;Ok äh ich würde gerne etwas kochen und weiß nicht was Was kann ich kochen? Ähm ja. Gut Was ähm Wie geht das Rezept. Wie viel Zwiebeln hab ich gebraucht? Ok dann ähm war das in den ersten Topf kommen Zwiebel eine Zwiebel eine Knoblauchzehe ist das richtig? Also. Steht etwas da in welcher Form die Zwiebeln vorliegen sollen. Könnte ich nochmal den ersten Teil bitte hören von dem Rezept? Die muss am Anfang mit Koriandersamen und Öl ist das richtig angebraten werden?;36;17;competence;1;1;1,2,3;27.0;In einem Topf das Öl erhitzen, Kreuzkümmelsamen darin kurz anschwitzen, Zwiebeln und Chili dazugeben und so lange rösten, bis die Zwiebeln goldbraun werden.;In einem Topf das Öl erhitzen, die Kreuzkümmelsamen darin kurz anschwitzen, Zwiebeln und Chili dazugeben und so lange rösten, bis die Zwiebeln goldbraun werden. Dann den Knoblauch hinzufügen und etwa eine halbe Minute mit anschwitzen. Jetzt die Tomaten dazugeben und so lange schmoren, bis sie beginnen weich zu werden (bei bedarf etwas Wasser angießen).;Öl erhitzen, Kreuzkümmelsamen anschwitzen, Zwiebeln und Chili rösten;Gemüse zubereiten;7;0.125;0.140625;Preparation;Ingredient
2208;Preparation;Preparation Steps;Preparation Step - Implicit Reassurance;;;aktivitaet;fertig;fertig;in;offen;offen;offen;Ok äh ich würde gerne etwas kochen und weiß nicht was Was kann ich kochen? Ähm ja. Gut Was ähm Wie geht das Rezept. Wie viel Zwiebeln hab ich gebraucht? Ok dann ähm war das in den ersten Topf kommen Zwiebel eine Zwiebel eine Knoblauchzehe ist das richtig? Also. Steht etwas da in welcher Form die Zwiebeln vorliegen sollen. Könnte ich nochmal den ersten Teil bitte hören von dem Rezept? Die muss am Anfang mit Koriandersamen und Öl ist das richtig angebraten werden? Kreuzkümmelsamen;36;19;competence;1;1;2;27.0;Kreuzkümmelsamen darin kurz anschwitzen;In einem Topf das Öl erhitzen, die Kreuzkümmelsamen darin kurz anschwitzen, Zwiebeln und Chili dazugeben und so lange rösten, bis die Zwiebeln goldbraun werden. Dann den Knoblauch hinzufügen und etwa eine halbe Minute mit anschwitzen. Jetzt die Tomaten dazugeben und so lange schmoren, bis sie beginnen weich zu werden (bei bedarf etwas Wasser angießen).;Kreuzkümmelsamen anschwitzen;Gemüse zubereiten;8;0.140625;0.15625;Preparation;Preparation
1184;Ingredient;Ingredients in Recipe;Ingredient Existence in Recipe;Ingredient Existence in Recipe - implicit;;aktivitaet;fertig;fertig;in;offen;offen;offen;Ok äh ich würde gerne etwas kochen und weiß nicht was Was kann ich kochen? Ähm ja. Gut Was ähm Wie geht das Rezept. Wie viel Zwiebeln hab ich gebraucht? Ok dann ähm war das in den ersten Topf kommen Zwiebel eine Zwiebel eine Knoblauchzehe ist das richtig? Also. Steht etwas da in welcher Form die Zwiebeln vorliegen sollen. Könnte ich nochmal den ersten Teil bitte hören von dem Rezept? Die muss am Anfang mit Koriandersamen und Öl ist das richtig angebraten werden? Kreuzkümmelsamen. Es war doch Kreuzkümmelsamen;36;23;fact;1;1;2;27.0;Kreuzkümmelsamen darin kurz anschwitzen;In einem Topf das Öl erhitzen, die Kreuzkümmelsamen darin kurz anschwitzen, Zwiebeln und Chili dazugeben und so lange rösten, bis die Zwiebeln goldbraun werden. Dann den Knoblauch hinzufügen und etwa eine halbe Minute mit anschwitzen. Jetzt die Tomaten dazugeben und so lange schmoren, bis sie beginnen weich zu werden (bei bedarf etwas Wasser angießen).;Kreuzkümmelsamen anschwitzen;Gemüse zubereiten;9;0.15625;0.171875;Preparation;Preparation
1248;Ingredient;Ingredients in Recipe;Reassurance implicit;;;aktivitaet;fertig;fertig;in;offen;offen;offen;Ok äh ich würde gerne etwas kochen und weiß nicht was Was kann ich kochen? Ähm ja. Gut Was ähm Wie geht das Rezept. Wie viel Zwiebeln hab ich gebraucht? Ok dann ähm war das in den ersten Topf kommen Zwiebel eine Zwiebel eine Knoblauchzehe ist das richtig? Also. Steht etwas da in welcher Form die Zwiebeln vorliegen sollen. Könnte ich nochmal den ersten Teil bitte hören von dem Rezept? Die muss am Anfang mit Koriandersamen und Öl ist das richtig angebraten werden? Kreuzkümmelsamen. Es war doch Kreuzkümmelsamen. Es war doch Kreuzkümmelsamen;36;23;fact;1;1;2;27.0;Kreuzkümmelsamen darin kurz anschwitzen;In einem Topf das Öl erhitzen, die Kreuzkümmelsamen darin kurz anschwitzen, Zwiebeln und Chili dazugeben und so lange rösten, bis die Zwiebeln goldbraun werden. Dann den Knoblauch hinzufügen und etwa eine halbe Minute mit anschwitzen. Jetzt die Tomaten dazugeben und so lange schmoren, bis sie beginnen weich zu werden (bei bedarf etwas Wasser angießen).;Kreuzkümmelsamen anschwitzen;Gemüse zubereiten;10;0.171875;0.1875;Ingredient;Preparation
2051;Preparation;Preparation Steps;Preparation Step - Explicit Reassurance;;;aktivitaet;fertig;fertig;in;offen;offen;offen;Ok äh ich würde gerne etwas kochen und weiß nicht was Was kann ich kochen? Ähm ja. Gut Was ähm Wie geht das Rezept. Wie viel Zwiebeln hab ich gebraucht? Ok dann ähm war das in den ersten Topf kommen Zwiebel eine Zwiebel eine Knoblauchzehe ist das richtig? Also. Steht etwas da in welcher Form die Zwiebeln vorliegen sollen. Könnte ich nochmal den ersten Teil bitte hören von dem Rezept? Die muss am Anfang mit Koriandersamen und Öl ist das richtig angebraten werden? Kreuzkümmelsamen. Es war doch Kreuzkümmelsamen. Es war doch Kreuzkümmelsamen. Es war doch Kreuzkümmelsamen;36;23;competence;1;1;2;27.0;Kreuzkümmelsamen darin kurz anschwitzen;In einem Topf das Öl erhitzen, die Kreuzkümmelsamen darin kurz anschwitzen, Zwiebeln und Chili dazugeben und so lange rösten, bis die Zwiebeln goldbraun werden. Dann den Knoblauch hinzufügen und etwa eine halbe Minute mit anschwitzen. Jetzt die Tomaten dazugeben und so lange schmoren, bis sie beginnen weich zu werden (bei bedarf etwas Wasser angießen).;Kreuzkümmelsamen anschwitzen;Gemüse zubereiten;11;0.1875;0.203125;Ingredient;Ingredient
